News_Data,Labelling
"Donald Trump jadi presiden lagi, apakah diaspora Indonesia di AS perlu khawatir?",0
Kasus suami tikam istri hingga tewas saat siaran langsung karaoke – Apa motifnya dan mengapa disebut 'femisida'?,-1
"‘Tidak ada lagi yang menggantikan kami’ – Sikerei, penjaga tradisi Mentawai yang perlahan hilang ditelan zaman",-1
Apa dampak hasil Pilpres Amerika Serikat terhadap Indonesia?,0
"Ibu Ronald Tannur diduga suap hakim Rp3,5 miliar demi bebaskan anaknya – Sederet fakta dan kronologi kasus Ronald Tannur",-1
Tiga hal penting dalam Putusan MK soal UU Ciptaker yang bakal berpengaruh besar pada gaji karyawan dan ekonomi Indonesia,0
Bagaimana membongkar dugaan aliran dana Rp1 triliun ‘makelar kasus’ Zarof Ricar?,-1
"Polemik RM Padang di Cirebon – Dari masalah 'keaslian' kuliner Minang, narasi etnis, hingga persaingan bisnis",-1
Kisah di balik kode pos Indonesia yang terinspirasi lagu Dari Sabang Sampai Merauke,0
"‘Saya benar-benar menangis, saya gemetaran’ – Fakta-fakta insiden truk di Tangerang dan kecelakaan kru tvOne di Jawa Tengah",-1
"Ribuan anak terinfeksi penyakit gondongan akibat ‘cakupan vaksinasi yang rendah’ – Apa itu gondongan, bagaimana penularan dan apakah berbahaya?",-1
"Video,
'Kami mau makan dari mana? Alam kami sudah rusak habis'
, Durasi 5,16",-1
‘Rasanya sedih dan menyesal kalau bahasa ini hilang’ – Penutur terakhir bahasa Ponosakan yang hampir punah,-1
Siapa di balik 'teror' terhadap Najwa Shihab dan serangan bom molotov di kantor redaksi Jubi Papua – Sinyal upaya membungkam pers kritis?,-1
Pemerintahan Prabowo berencana hidupkan lagi transmigrasi ke Papua – Mengapa orang asli Papua cemas?,0
"Perseteruan Ipda Rudy Soik dan Polda NTT – Rudy Soik kasus apa, kenapa dipecat dan lima hal tentang kasus ini",0
Polemik karangan bunga BEM FISIP Unair – Ujian awal watak pemerintahan Prabowo-Gibran?,0
Mengapa Indonesia ingin bergabung dengan BRICS – Barisan negara yang ‘tidak puas’ dengan status quo?,0
"Militer dilibatkan dalam proyek Food Estate di Merauke, masyarakat adat 'ketakutan' – ‘Kehadiran tentara begitu besar seperti zona perang’",-1
"Di balik pembekalan Kabinet Merah Putih ala Presiden Prabowo – Bukan militeristik, lalu apa?",0
"Video,
Momen jurnalis BBC turut melepasliarkan monyet yang disiksa untuk video YouTube
, Durasi 3,16",1
"Sederet kontroversi menteri-menteri dan pembantu Prabowo – Mulai dari pelanggaran HAM berat, kop surat dan anggaran Rp20 T",-1
"Banyak pelajar Indonesia tak bisa berhitung, Prabowo akan kenalkan matematika sejak TK – ‘Saya tanya berapa 6+8, mereka jawab 12’",-1
"Video,
'Tak ada air di kampung kami' – Proyek bendungan Jokowi di NTT belum bisa ‘makmurkan’ warga
, Durasi 16,38",-1
Teka-teki siapa Ibu Negara yang mendampingi Presiden Prabowo – Seberapa penting kehadirannya dalam pemerintahan?,0
"Budi Gunawan jadi Menko Polkam, siapa yang paling diuntungkan secara politik?",0
Mayor Teddy jadi Seskab dianggap langgar UU TNI – ‘Noda awal' Reformasi TNI era Prabowo-Gibran?,0
Prabowo lantik jajaran utusan khusus presiden – Apa tugas Raffi Ahmad dan Zitta Anjani?,0
Mengapa Prabowo ingin Sri Mulyani kembali menjadi Menteri Keuangan?,0
"Prabowo bentuk Kementerian HAM, akankah jadi jawaban tuntutan kelompok korban?",0
Sugiono ‘anak ideologis Prabowo’ jadi Menteri Luar Negeri Indonesia – Karpet merah Prabowo tampil ke panggung internasional?,0
Prabowo melantik jajaran menteri dan wakil menteri – Kabinet tergemuk sejak Orde Baru hingga Reformasi,0
Wajah-wajah Kabinet Merah Putih Prabowo-Gibran,0
"Prabowo umumkan susunan menteri, dinamai Kabinet Merah Putih",1
'Kegagalan berulang' proyek food estate – Ribuan hektare sawah di Kalteng terbengkalai dan beralih jadi kebun sawit,-1
Teka-teki pelarian penyair Prancis Arthur Rimbaud di Indonesia setelah desersi dari KNIL,0
"Siapa Gibran Rakabuming Raka, wapres termuda Indonesia?",0
"Proyek bendungan Jokowi di NTT belum bisa ‘makmurkan rakyat’ – Warga berebut air dari lubang, petani ‘ribut’ jatah tak merata",-1
Biaya main golf sampai pijat bisa ditanggung negara – Berapa gaji menteri dan mengapa disebut ada ruang 'abu-abu'?,-1
"Timnas Bahrain menolak bermain di Indonesia, khawatir ancaman pembunuhan buntut ’90+6 = 99’",-1
‘Saya trauma dengar suara bom’ – Kesaksian WNI yang dievakuasi dari Lebanon,-1
"Video,
Kisah para penyelamat sampah makanan
, Durasi 6,52",0
"Profil Prabowo Subianto dan Gibran Rakabuming Raka, presiden dan wakil presiden yang ‘bertekad membebaskan Indonesia dari kemiskinan dan kelaparan’",0
"'Ada ancaman dibunuh, kalau tidak membayar uang tebusan' – Keluarga WNI korban sindikat penipuan di Myanmar menuntut kepastian",-1
"World Food Day: Dari kompos rumahan hingga budidaya maggot, ‘Kesempatan kedua untuk sampah makanan’",1
"Cerita WNI korban sindikat perdagangan orang di Myanmar diduga 'disekap, disiksa dan dimintai tebusan ratusan juta Rupiah' – Mengapa berulang dan bagaimana upaya membebaskannya?",-1
‘Terima Kasih Jokowi’ di medsos hingga tawaran miliaran rupiah ke media – ‘Operasi manipulasi’ atau murni ‘cinta Jokowi’?,0
Sejarah 'orang rantai' di tambang batu bara Ombilin dikisahkan ulang lewat wayang Sawahlunto,0
"Prabowo panggil Sri Mulyani, Veronica Tan, serta puluhan nama calon menteri – Mengapa kabinet berpotensi gemuk?",0
Pulau misterius di antara Indonesia dan Afrika yang jadi lokasi pangkalan militer rahasia Inggris-AS,0
Empat anak pelaku pemerkosaan dan pembunuhan siswi SMP di Palembang divonis bersalah – 'Pelaku terpapar konten pornografi',-1
'Food estate tidak berhasil' – 12 langkah yang harus dilakukan Prabowo agar swasembada pangan tercapai,-1
Tiga mahasiswa bunuh diri dalam sepekan – Mengapa anak-anak muda rentan untuk mengakhiri hidup?,-1
Kronologi kekerasan seksual selama hampir 20 tahun pada anak-anak panti asuhan di Tangerang,-1
Kisah hakim perempuan yang wafat usai diteror – Mengapa ribuan hakim menuntut kenaikan gaji dan jaminan keamanan?,-1
"‘Jangankan di Banten, kami menolak geothermal di mana pun’ – Mengapa proyek geothermal di Indonesia menuai penolakan warga?",-1
"Video,
Wawancara eksklusif Egianus Kogoya: Soal pembebasan sandera pilot hingga perpecahan di kubu OPM
, Durasi 9,06",0
Santri di Aceh Barat dihukum dengan dilumuri cabai sekujur tubuh – Kekerasan di pesantren karena 'tafsir agama dan pola didik yang salah',-1
"Wawancara eksklusif Egianus Kogoya – Perselisihan internal OPM, tuduhan terima suap, dan ancaman 'akan terus bikin pusing Indonesia’",0
"Suara-suara keluarga korban pembantaian massal 1965-1966 di Bali – 'Jika bapak saya PKI, tetap saja dia tidak boleh dibunuh'",0
Prabowo dan Gibran akan hadapi masalah Israel dan Palestina hingga Laut China Selatan – 'Tidak ada bulan madu‘,0
"Gerakan coblos semua paslon bergaung di Pilkada 2024, apa pemicunya dan apa bedanya dengan golput?",-1
‘Baunya seperti tong sampah yang meluap’ — Menguak anatomi bunga bangkai raksasa asal Indonesia,1
Kematian pelajar di Blitar dan Deli Serdang menebalkan 'fenomena gunung es',-1
Tunjangan rumah dinas anggota DPR mencapai Rp50 juta per bulan tuai kritik – 'Kok kesannya bernafsu mengejar harta?',-1
"Video,
Carut-marut Food Estate di Sumatra Utara – 'Lumbung pangan untuk siapa?'
, Durasi 13,13",-1
"‘Aku hampir mati perjuangkan tanah ini, sekarang tidak akan takut' – Perempuan Desa Ria-Ria melawan di Food Estate Sumatra Utara",-1
"Deflasi lima bulan berturut-turut, tanda 'masyarakat kelas pekerja sudah tidak punya uang lagi untuk berbelanja'",-1
"Video,
Pembantaian massal 1965-1966 dan kuburan-kuburan tanpa nama di Bali
, Durasi 17,40",0
"Pengakuan anak-anak 'algojo' pembantaian 1965-1966 di Bali – ‘Bapak membunuh pentolan komunis, tapi adiknya dibantai karena dukung PKI’",0
Kekerasan seksual jadi tontonan pelajar di ruang kelas SD di Demak – ‘Mereka hanya mencontoh orang dewasa’,-1
Hantu-hantu 'Toko Wong' dan pembantaian massal 1965-1966 di Bali – 'Ratusan orang ditembak senapan mesin',0
"Tarian Genjer-Genjer kembali ditampilkan – ‘Saya mengenalkan Genjer-Genjer bukan pada politik, tapi seni yang sebenarnya’",-1
Kronologi dan pola pembubaran diskusi Forum Tanah Air di Kemang,0
"Penghapusan nama Soeharto dari TAP MPR dan wacana gelar pahlawan nasional, penyintas HAM berat: ‘Itu sebuah penghinaan. Dia bukan pahlawan tapi penjahat’",0
"Polemik kerja paruh waktu ITB bagi penerima beasiswa keringanan UKT – 'Kami masih waswas, kami akan mengawal kebijakan ini sampai tuntas'",0
"Diguncang skandal guru besar, Universitas Lambung Mangkurat dijatuhi sanksi penurunan akreditasi",-1
Pro-kontra rencana kemasan rokok standar – Mengapa kebijakan ini memicu setumpuk penolakan?,0
Dugaan asusila guru terhadap murid di Gorontalo – ‘Dunia pendidikan sedang darurat kekerasan seksual’,-1
‘Kau harus jadi saksi hidup kami’ – Cerita di balik hari-hari jelang pembebasan Philip Mehrtens,0
"Tim forensik sebut Afif Maulana meninggal karena jatuh dari ketinggian, bukan dianiaya – ‘Dokter tidak menyampaikan secara utuh apa yang terjadi pada tubuh anak saya’",-1
Putusan Mahkamah Konstitusi: 'Ayah atau ibu kandung yang mengambil paksa anak bisa dijerat Pasal 330 ayat 1 KUHP' – Polisi diminta tidak ragu ambil tindakan,0
DPR kaji penambahan jumlah komisi demi imbangi ‘kabinet gemuk’ Prabowo-Gibran – Memperkuat pengawasan atau bagi-bagi kursi pimpinan?,0
"Belanda pulangkan benda bersejarah Kerajaan Singasari dan Kerajaan Badung Bali – 'Kami ingin artefak itu dipulangkan ke tempat asal, bukan di Jakarta'",1
"Penantian panjang keluarga korban Peristiwa 65 di Palu – ‘Ayah dituduh PKI, langsung ditangkap dan dipenjara’",0
"Video,
G30S: Sandur, seni tradisional yang distigma PKI kini bangkit setelah sempat terkubur
, Durasi 16,20",-1
"Kasus pembunuhan anak lima tahun di Lebak, berawal dari pesan ancaman yang jadi kenyataan – Bagaimana kronologi dan apa motifnya?",-1
Empat orang tewas tertabrak kereta api di Karawang – Salah siapa dan apa solusinya?,-1
"Seni tradisional Sandur yang distigma PKI, tapi dirindukan dan diperjuangkan – ‘Melihat Sandur, ya melihat diri kita’",0
Pilot Susi Air Phillip Mehrtens dibebaskan setelah 18 bulan ditahan sayap militer OPM - 'Saya keluar dengan kondisi aman dan sehat',1
Program Makan Bergizi Gratis Prabowo – Apa itu susu ikan dan mengapa memicu polemik?,0
"Kesaksian WNI jadi korban perdagangan orang, bertahan hidup sebagai penipu di zona konflik Myanmar – ‘Penyiksaan sudah seperti pertunjukan’",-1
Dugaan gratifikasi Kaesang ‘seharusnya bisa digunakan KPK untuk usut keluarga Jokowi’,-1
DPR sahkan RUU Kementerian Negara menjadi UU — buka jalan bagi ‘kabinet jumbo’ Prabowo,0
"Tupperware ajukan kebangkrutan, ibu-ibu di Indonesia mengenang masa kejayaannya – ‘Suami sampai trauma dimarahi karena menghilangkan kotak makan’",-1
Laporan Human Rights Watch: Diskriminasi dan pelanggaran rasialis terhadap orang Papua 'lebih banyak dan sangat kelihatan' di rezim Jokowi,-1
Di balik dualisme kepemimpinan ketua umum Kadin - Mengapa bernuansa politis?,0
"TPNPB ajukan proposal pembebasan pilot Selandia Baru – ‘Bila Jakarta tidak merespons, Jakarta yang bertanggung jawab’",0
Topan Yagi tewaskan lebih dari 200 orang di Myanmar dan ratusan lainnya di Vietnam,-1
"Jokowi dinilai 'gagal' atasi karhutla, bagaimana era Prabowo-Gibran nanti?",-1
Bagaimana hubungan Prabowo-Gibran-Jokowi setelah polemik akun Fufufafa meluas?,0
Pemerintah didesak cabut aturan yang membuka keran ekspor pasir laut,1
"Menteri LHK terbitkan aturan yang larang pejuang lingkungan dipidana, akankah menghentikan kriminalisasi?",1
"Video,
Kelas menengah kian terimpit beban ekonomi
, Durasi 5,06",-1
"'Mungkin ini PON terparah' - Atlet pilek akibat debu, jalan berlumpur, hingga makanan basi",-1
"Gelombang PHK diperkirakan tembus 70.000 pekerja, serikat buruh bertanya 'Mana lapangan pekerjaan yang dijanjikan pemerintah?'",-1
Seberapa mungkin kotak kosong kalahkan calon tunggal?,0
"‘Pencabutan’ Tap MPRS 33/1967 menjadi tonggak penting pemulihan nama baik Sukarno, tetapi apa yang masih perlu diluruskan?",0
"Nasib jadi kelas menengah di Indonesia – Banting tulang, makan tabungan, dan penuh kekhawatiran",-1
"Video,
Pilkada 2024: Apa itu kotak kosong?
, Durasi 3,34",0
Cara jitu dan ramah lingkungan membasmi hama tikus: 'Burung hantu' jadi 'penjaga' sawah,1
"Polemik wacana anggaran pendidikan berbasis pendapatan negara, apa saja yang perlu kita ketahui?",0
Iuran pensiun tambahan wajib akan potong upah pekerja – Apa bedanya dengan iuran BPJS-TK?,0
"Repetisi ‘brutalitas polisi’ dalam demonstrasi revisi UU Pilkada, mengapa terus berulang?",-1
Warga Rempang peringati satu tahun insiden penggusuran paksa – ‘Kami menolak relokasi sampai mati’,-1
E-meterai pada seleksi CPNS – ‘Tampak sekali yang dipentingkan adalah pemasukan negara’,0
"Jelang kedatangan Paus Fransiskus, pemerintah Timor Leste gusur rumah-rumah",-1
Mantan wali kota di Filipina yang dituduh mata-mata China akan ditukar dengan bandar narkoba buron BNN?,-1
"Paus Fransiskus akan ke Timor Leste, imigrasi prediksi 1.000 WNI lintasi perbatasan",0
Paralimpiade 2024: Indonesia tambah satu medali perak dari boccia,0
Anies ingin bentuk partai politik usai gagal maju Pilkada 2024 – Apa syarat pendirian parpol dan modal apa yang dibutuhkan?,0
"Munir dibunuh 20 tahun lalu, putrinya tagih janji pemerintah – ‘Berikan keadilan bagi bapak saya’",0
"Video,
Paus Fransiskus terharu dengar pidato pemuda Indonesia: 'Saya terkesan, Anda bicara tulus dari hati'
, Durasi 2,26",1
Mengapa ritual 'Jalan Salib' dipilih orang-orang Papua untuk menarik perhatian Paus Fransiskus soal Papua?,0
Cerita di balik kursi yang digunakan Paus Fransiskus di Gereja Katedral Jakarta – ‘Kerukunan antar umat kita simbolkan dalam pembuatan kursi Paus’,1
"Video,
Paus Fransiskus: Indonesia jadi bagian upaya memecah ketegangan antara Kristen dan Islam
, Durasi 4,42",0
Mengungkap jejak digital tiga cagub Jakarta – Dari candaan seksis hingga teori konspirasi,0
Gaduh soal rencana penetapan tarif KRL berbasis NIK - Bagaimana mekanismenya dan mengapa dinilai tak tepat sasaran?,0
Persaingan tiga perempuan Nahdliyin di Pilkada Jawa Timur – Apakah Risma dan Luluk akan ‘gerogoti‘ suara Khofifah?,0
Kotak kosong dalam Pilkada 2024 terbanyak dalam sejarah – Bagaimana jika kotak kosong yang menang?,-1
"Presiden Jokowi dua kali anulir pembatasan pembelian BBM subsidi, apa sebabnya?",-1
"Anies batal maju Pilkada 2024, akan beralih ke siapa suara pendukungnya di Jakarta?",0
Tiga kandidat yang didukung Gibran gugur dari pencalonan Pilkada 2024 – Apakah koalisi gemuk KIM Plus tercerai berai?,0
Dharma Pongrekun - Kun Wardana daftar Pilgub Jakarta melalui jalur independen,0
Ada 'faktor Prabowo-Jokowi' di balik keputusan Megawati menolak Anies-Ahok di Pilgub Jakarta?,-1
"Koalisi ‘gemuk’ resmi usung Ridwan Kamil-Suswono di Pilgub Jakarta, kans Anies 'pupus'",0
Gaya hidup menantu dan anak Presiden Jokowi disorot warganet – Mengapa KPK dituntut menyelidiki kemungkinan adanya dugaan gratifikasi?,-1
"PDI Perjuangan resmi usung Pramono Anung-Rano Karno di Pilgub Jakarta, bagaimana nasib Anies Baswedan?",0
Golkar 'balik arah' dukung pencalonan Airin di Banten – Apa dampaknya bagi Koalisi Indonesia Maju?,0
DPR dan KPU sepakat jalankan putusan MK soal ambang batas parlemen dan syarat batas usia calon kepala daerah,0
"Siapa Marie Antoinette, permaisuri Prancis yang dibandingkan dengan Erina Gudono?",0
"Kesaksian keluarga demonstran tolak RUU Pilkada yang jadi korban kekerasan aparat - 'Anak saya melawan ketidakadilan, kenapa diperlakukan seperti binatang?'",-1
Pengadilan mengabulkan sebagian gugatan class action kasus gagal ginjal akut - 'Buat kami itu enggak adil',-1
Apakah Anies Baswedan akan diusung PDI Perjuangan pada Pilgub Jakarta?,0
Thailand umumkan kasus Mpox mematikan pertama di Asia - Apa gejala dan bagaimana penyebarannya?,-1
Mengapa Garuda Pancasila digunakan dalam 'peringatan darurat Indonesia' dan demonstrasi di DPR?,0
"Bahlil jadi Ketua Umum Partai Golkar, ingatkan ‘jangan main-main dengan Raja Jawa’",-1
"Video,
Gempa megathrust ancam Indonesia, apa yang harus kita lakukan?
, Durasi 5,05",-1
Mengapa kasus dugaan kekerasan seksual sulit diproses hukum dan berujung pada penghakiman di media sosial?,-1
Belasan aktivis yang membentangkan spanduk raksasa 'Indonesia is not for sale' dibawa ke kantor polisi - bagaimana status mereka sekarang?,-1
HUT RI ke-79: Potret perayaan kemerdekaan dan pengibaran bendera Merah Putih di IKN dan seluruh negeri,0
Dokter PPDS Undip diduga bunuh diri karena perundungan dan beban kerja yang berat,-1
"Kontroversi di balik 'aturan lepas jilbab' Paskibraka - 'Tidak cukup minta maaf, perlu ditelusuri kenapa bisa terjadi'",-1
"Video,
Dari Istana Garuda ke rumah warga: Hidup di tengah pembangunan Ibu Kota Nusantara
, Durasi 16,45",0
Bagaimana rasanya hidup di sekitar kemegahan megaproyek IKN?,0
"Sorbatua Siallagan, kakek yang dituduh ‘menduduki’ hutan konsesi Toba Pulp Lestari divonis dua tahun penjara dan denda Rp1 miliar",-1
"MK akan banding atas putusan PTUN soal gugatan Anwar Usman, pakar hukum sebut 'PTUN tidak berhak campuri internal MK'",0
Mengapa mundurnya Airlangga sebagai ketum Golkar memicu spekulasi Jokowi bakal menguasai partai beringin?,0
Keluarga korban penculikan 97-98 diklaim diberi ‘uang Rp1 miliar’ oleh petinggi Gerindra - ‘Upaya sistematis menutup pertanggungjawaban Prabowo’,0
"Kemenpora diminta tak lagi bergantung pada tim bulu tangkis meraih medali emas di Olimpiade 2028, fokus pada 'bintang baru'",1
Penerima beasiswa Kemendikbud di Inggris hadapi masalah finansial akibat uang beasiswa terlambat – Buntut peretasan data atau kesalahan tata kelola?,-1
"Ekshumasi Afif Maulana di Padang, mengapa jenazah diautopsi ulang?",-1
"Kisah George Harliono, pianis muda Inggris berdarah Indonesia - ‘Memainkan lagu Indonesia di atas panggung sangat emosional bagi saya’",1
Sejauh mana kematian pilot helikopter Selandia Baru Glen Malcolm Conning memengaruhi pembebasan pilot Susi Air?,-1
"Anggaran upacara HUT RI di IKN 'membengkak' dikritik pengamat dan sebagian masyarakat - 'Demi pertaruhan politik Jokowi, walaupun korbankan anggaran'",-1
"Nasib sekolah yang ditinggal murid-muridnya hingga krisis air bersih di pedalaman Asmat Papua - 'Masyarakat adalah subyek, bukan obyek'",-1
"Kerusuhan pecah di sejumlah kota, komunitas minoritas dan Muslim menjadi sasaran, ada apa dengan Inggris?",-1
Konflik PBNU dan PKB membuat Nahdliyin di daerah 'bingung dan gelisah' - Apa akar masalah dan bagaimana jalan tengahnya?,-1
Satu WNI tewas dalam kebakaran hotel akibat kerusuhan Bangladesh – Bagaimana kesaksian para WNI lainnya?,-1
Pemberitahuan Privasi Komunitas dan Channel WhatsApp BBC,0
Cerita bidan Mama Sina berjibaku sendirian melayani kesehatan di pedalaman Asmat Papua - 'Kami butuh puskesmas di kampung ini',-1
"Pilot helikopter asal Selandia Baru dibunuh di Papua, kata polisi",-1
Pasal 'penyediaan alat kontrasepsi bagi usia sekolah dan remaja' dalam PP Kesehatan menuai polemik,-1
Mengapa gizi buruk masih menghantui Asmat? - Cerita dari kampung terpencil di pedalaman Papua Selatan,0
Dugaan penganiayaan anak di daycare Depok memicu perdebatan tentang pekerja perempuan,-1
TPNPB-OPM mengeklaim segera bebaskan pilot Susi Air - Mengapa pembebasan Philip Mehrtens menghadapi kerumitan?,0
Misteri kerangka ibu dan anak di Bandung - Kapan waktu kematian korban dan mengapa tidak tercium bau dari dalam rumah?,-1
Kronologi kasus dugaan kekerasan seksual terhadap 43 santri di Agam - Korban mengalami ‘trauma mendalam’ dan stigma,-1
Cerita WNI di Lebanon yang menempuh studi di tengah eskalasi konflik Hizbullah dan Israel,0
"Video,
Masyarakat adat O'Hongana Manyawa kian terjepit tambang nikel
, Durasi 6,39",0
Nasib masyarakat adat O'Hongana Manyawa di sekitar rantai pasok Tesla di Halmahera,0
"‘Saya sudah habis-habisan, terkatung-katung’ – Nasib calon pekerja pemetik buah musiman Indonesia yang tak kunjung diberangkatkan ke Inggris",-1
Terdakwa kasus penyiksaan ‘keji’ terhadap Meriance Kabu di Malaysia 'penuhi unsur kejahatan perdagangan orang' - Apa maknanya bagi perlindungan PMI?,-1
MK tolak gugatan diskriminasi dalam lowongan kerja - Kesaksian dua pemuda yang menganggur gara-gara batasan usia di lowongan kerja,0
"Muhammadiyah terima tawaran Presiden Jokowi kelola konsesi tambang - 'Klaim Muhammadiyah akan mengelola tambang yang ramah lingkungan omong kosong,' kata pegiat",0
Tiga foto asal Indonesia meraih Penghargaan Foto Mangrove,1
"Jutaan orang meninggal dunia tiap tahun akibat hepatitis, bagaimana cara mencegahnya?",-1
Apakah Golden Visa ala Presiden Jokowi manjur menarik dana investor asing ke Indonesia?,0
Advokat LBH Yogyakarta yang tangani kasus dugaan kekerasan seksual di UII ditetapkan sebagai tersangka 'pencemaran nama baik',-1
"‘Tiga hari minum air hujan’ – Banjir bandang melanda Halmahera Tengah, murni akibat cuaca atau aktivitas pertambangan nikel?",-1
"Ditangkap saat lelap, tiga anggota masyarakat adat Sihaporas jadi tersangka kasus dugaan pengeroyokan pekerja PT TPL",-1
Kompleks SD di Makassar disegel dan seribu murid ‘dirumahkan’ – Mengapa perlindungan hak pendidikan anak 'lemah'?,-1
Ramai-ramai borong panen sayur karena harga anjlok – ‘Mendingan dibuang daripada capek’,-1
TNI minta larangan tentara berbisnis dicabut - Mengapa anggota TNI aktif tidak boleh berbisnis?,0
Pemerintah berencana mewajibkan asuransi kendaraan pihak ketiga alias TPL – Seberapa realistis program ini?,0
"Puncak Jaya ricuh usai kematian tiga warga asli Papua yang dituding anggota OPM, warga dan pegiat HAM menuntut investigasi",-1
Pasangan lansia di Bogor meninggal berhari-hari di dalam rumah - Menempatkan lansia di panti jompo jadi perdebatan,-1
Katrol nilai rapor dan ragam modus kecurangan PPDB yang membuat sejumlah calon murid bisa masuk sekolah negeri,-1
Kasus 107 guru honorer di Jakarta dipecat karena dianggap 'tak sesuai aturan',-1
Pemuda skizofrenia divonis 16 tahun penjara atas pembunuhan di Jakarta Barat - Apakah ODGJ dapat dipidana?,-1
"Orang tua lebih memilih sekolah dasar swasta, pengamat anggap ‘peringatan’ untuk sekolah negeri",0
"Harga tiket pesawat domestik disebut mahal, pengamat beberkan lima penyebab utama di baliknya",-1
"Polemik pertemuan lima Nahdliyin dengan presiden Israel - 'Ibaratnya sedang tinggi tingkat permusuhan, malah pamer kalau ketemu dengan musuh'",-1
"Investigasi visual: China diduga bantu Kamboja bangun pangkalan militer, mengapa Indonesia harus waspada?",0
"Makin banyak kaum muda Indonesia kena serangan jantung, apa saja penyebabnya?",-1
"Kasus dugaan pemerkosaan di Pati, Jawa Tengah – Mengapa kasus ayah perkosa anak kandung terus berulang?",-1
Dosen Unpar Syarif Maulana diberhentikan atas laporan kasus kekerasan seksual - Apa reaksi mahasiswa Unpar dan aktivis perempuan?,-1
Hak jawab Syarif Maulana atas pemberitaan BBC News Indonesia,0
"Wacana pembatasan BBM bersubsidi, bagaimana mekanismenya?",0
Kisah anak mencari ayahnya yang jadi korban longsor area tambang emas ilegal di Gorontalo - Mengapa aktivitas ini ‘dibiarkan’ terus beroperasi?,-1
"Wantimpres bakal kembali menjadi DPA jelang pelantikan Prabowo, jumlah anggota tidak terbatas",0
Polda Sumut tetapkan satu tersangka baru 'pembakaran' rumah wartawan di Karo,-1
Syahrul Yasin Limpo divonis 10 tahun penjara dalam kasus pemerasan di Kementan,-1
"Warisan utang pemerintahan Jokowi untuk pemerintahan Prabowo, ekonom peringatkan 'Kita sudah gali lubang tutup lubang'",-1
Dekan FK Unair kembali menjabat setelah diberhentikan dan alasan tersembunyi di baliknya - Seberapa mendesak Indonesia membutuhkan dokter asing?,0
"Boeing mengaku bersalah atas tuduhan penipuan, keluarga korban kecelakaan Lion Air ingin ‘semua yang terlibat dipidana’",-1
"Pegi Setiawan bebas, hakim menyatakan penetapan tersangka dalam kasus Vina 'tidak sah dan batal demi hukum' - Polisi diperintahkan pulihkan nama baik Pegi",0
"Pensiunan guru TK di Jambi diminta mengembalikan gaji dan tunjangan Rp75 juta – ‘Ini hak saya, masa saya harus membayar?’",-1
Kesaksian mahasiswa Indonesia mengaku jadi korban eksploitasi berdalih magang di Eropa,-1
Pemerintah Indonesia mau tarik investasi dari orang superkaya - Apa itu Family Office dan enam hal yang perlu diketahui,1
Revisi UU Polri: 'Perubahan aturan seharusnya fokus hentikan munculnya korban salah tangkap atau kekerasan polisi',0
Lukisan hewan tertua di dunia ditemukan di Sulawesi Selatan,0
Petinggi Kominfo mundur 'sebagai tanggung jawab moral' setelah Pusat Data Nasional diretas,1
"Ibu rumah tangga meninggal dunia setelah ditelan ular piton di Sulsel, bagaimana kronologinya?",-1
"Pimpinan KPK mengaku gagal berantas korupsi, 'tanpa dibilang pun publik sudah tahu'",-1
Kematian pebulu tangkis Zhang Zhijie jadi 'tamparan' bagi Indonesia - Penanganan cepat apa yang harus dilakukan?,-1
Mengapa orang tua Afif Maulana klaim kematian anaknya karena disiksa polisi di Sumbar?,-1
"Video,
Voice of Baceprot tampil di Glastonbury: 'Kami bangga membawa nama Indonesia'
, Durasi 4,55",1
"Produk China membanjiri Indonesia, puluhan pabrik tekstil tutup dan badai PHK - 'Kondisi industri tekstil sudah darurat'",-1
Miras oplosan bisa menyebabkan kebutaan bahkan kematian - Seperti apa sindikat minuman alkohol ilegal beroperasi?,-1
"‘Kalau ada keadilan di Papua, tak perlu digelar pengadilan rakyat di London’ – Apa itu Permanent Peoples’ Tribunal dan lima hal penting yang perlu diketahui",0
"Voice of Baceprot, band Indonesia pertama yang tampil di Festival Glastonbury",1
"Pusat Data Nasional Sementara lumpuh akibat ransomware, mengapa instansi pemerintah masih rentan terhadap serangan siber?",-1
Enam alasan mengapa lebih dari 1.300 jemaah haji meninggal di Makkah,-1
"Pemprov DKI Jakarta akan hapus Rusunawa Marunda Klaster C dari aset karena 'kondisinya membahayakan', apa saja masalah di baliknya?",0
Pemerintah Jokowi segera atur regulasi kratom – Apa dampaknya bagi petani dan khalayak luas?,0
Keluarga korban Boeing 737 Max ajukan tuntutan Rp406 triliun - 'Dari sisi kemanusiaan tidak sebanding dengan nyawa',-1
Thailand resmi legalkan pernikahan sesama jenis – Apa dampaknya ke komunitas LGBT di Indonesia?,-1
Penyandang Tuli copot alat bantu dengar saat ujian SNBT karena dicurigai joki,-1
Cerita seorang kakek membawa pulang jenazah cucunya dengan menumpang ojek online karena tidak mampu membayar ambulans,-1
‘Salahkah saya mencintai suami saya? Dia juga manusia’ – Pahit getir kehidupan perempuan Indonesia yang menikah dengan pengungsi Rohingya,0
"Jemaah haji Indonesia keluhkan tenda yang kelebihan kapasitas - 'Jangan cuma minta penambahan kuota haji, tapi pelayanan tidak diutamakan'",-1
"Konflik bersenjata di Papua, ribuan warga sipil Paniai mengungsi - ‘Roh Kudus, berkati kami agar bisa selamat’",-1
