News_Data,1st Annotator,2nd Annotator,3rd Annotator,Voting Result,Final Take,Labelling
"Ketua Umum PDIP sekaligus Presiden ke-5 RI, Megawati Soekarnoputri, menyerukan pentingnya pembangunan etika global baru di tengah revolusi teknologi dunia. Ia menilai dunia membutuhkan moralitas baru untuk mengendalikan kekuatan artificial intelligence (AI), algoritma, dan sistem digital yang berkembang pesat. ""Dunia kini membutuhkan regulasi global baru, a new global ethics, untuk menata kembali hubungan kekuasaan dalam ranah teknologi, ekonomi, dan informasi,"" ujar Megawati saat menjadi pembic",Positive,Neutral,Neutral,Neutral,Neutral,0
"PT Indonesia Morowali Industrial Park (IMIP) buka suara terkait kabar pengeroyokan seorang mandor Tenaga Kerja Asing (TKA) di kawasan IMIP. Kabar tersebut beredar luas di media sosial beberapa hari terakhir. Direktur Komunikasi IMIP, Emilia Bassar, mengatakan kejadian tersebut terjadi pada Rabu, 22 Oktober lalu. Insiden ini melibatkan dua orang pekerja kontraktor berstatus TKA yang berselisih paham. ""Peristiwa Rabu Oktober adalah kesalahpahaman dua pekerja kontraktor (sesama) TKA tenant, tidak a",Neutral,Negative,Neutral,Neutral,Neutral,0
"Generasi Z telah menjadi kekuatan politik yang serius di dunia, bahkan bisa mengganti pemerintahan di Nepal dengan mengandalkan teknologi digital. Pendidikan politik yang sesuai sangat dibutuhkan agar mereka kritis dan cerdas bersama gadget di tangan. Salah satu kegiatan pendidikan politik digital ini diadakan di SMAN 97 Jakarta Selatan sebagai bagian dari kegiatan pengabdian masyarakat Program S2 Ilmu Politik Universitas Pembangunan Nasional Veteran Jakarta (UPNVJ). ""(Agar) Siswa dapat bersikap",Positive,Neutral,Positive,Positive,Positive,1
"Isu penculikan anak yang beredar di sejumlah daerah di Flores, Nusa Tenggara Timur (NTT), membuat warga resah. Informasi tersebut viral di media sosial selama dua pekan terakhir dan disebut terjadi di Kabupaten Manggarai Barat, Manggarai, serta Manggarai Timur. Dalam unggahan yang beredar, pelaku penculikan disebut sebagai teroris yang telah ditangkap. Disebut pula pelaku menjalankan aksinya dengan berpura-pura menjual obat keliling kampung. Bahkan, beredar foto seorang anak yang diklaim menjadi",Negative,Negative,Neutral,Negative,Negative,-1
"Di media sosial beredar viral kabar soal pembatasan bahkan larangan pengisian bahan bakar minyak (BBM) untuk kondisi tertentu. Pertamina memastikan kabar itu hoax. Hingga kini tak ada batasan atau larangan pengisian bahan bakar. Kabar hoax itu menyebutkan adanya pembatasan pengisian bahan bakar minyak hingga 7 hari untuk mobil dan 4 hari untuk motor. Ada juga kabar larangan pengisian bahan bakar minyak untuk kendaraan yang pajaknya belum dibayarkan.  SCROLL TO CONTINUE WITH CONTENT  Pertamina",Neutral,Negative,Neutral,Neutral,Neutral,0
"Warga Kampung Kempes, Desa Sukamulya, Kecamatan Sukatani, Kabupaten Bekasi, dihebohkan oleh isu kemunculan 'pocong jadi-jadian'. Isu itu mengemuka setelah warga kehilangan uang. Dalam video yang diunggah di Instagram Humas Polres Metro Bekasi, seorang wanita yang mengaku kehilangan uang mengklarifikasi soal isu tersebut. ""Itu salah, saya cuma salah taro, lupa taro,"" kata wanita tersebut, dikutip detikcom dari akun Instagram Humas Polres Metro Bekasi, Jumat (3/10/2025).  SCROLL TO CONTINUE WITH",Neutral,Neutral,Neutral,Neutral,Neutral,0
"Media sosial dihebohkan dengan sebuah narasi yang mengatakan ada belasan anak-anak meninggal akibat keracunan makanan pada program Makan Bergizi Gratis (MBG) di Bandung Barat, Jawa Barat. ""MBG makan korban 11 orang meninggal,"" tulis narasi pada video tersebut, dilihat detikcom, Senin (29/9/2025). ""Innalillahi wa inna ilaihi raji'un, ampun ya Allah, ini terjadi di tempat kami di desa Sirnagalih, kecamatan Cipongkor. Mudah-mudahan ini yang terakhir kali kejadian seperti ini,"" ujar seseorang dalam",Negative,Negative,Neutral,Negative,Negative,-1
Jakarta - Andre Taulany diisukan meninggal dunia. Ia membatahkan kabar tersebut dan memboyong rombongan sahabatnya untuk makan bersama.,Neutral,Negative,Neutral,Neutral,Neutral,0
Anda menyukai artikel ini Artikel disimpan Anda menyukai artikel ini Artikel disimpan,Neutral,Neutral,Neutral,Neutral,Neutral,0
"Jakarta - Status centang biru di Twitter dijual Elon Musk cuma USD 8. Akibatnya, banyak akun palsu centang biru bermunculan, menebar ulah, fitnah dan provokasi. Akun Nintendo palsu tapi centang biru menampilkan karakter Mario mengacungkan jari tengah. Pihak Nintendo mengajukan protes. Foto: (Twitter) Akibat kebijakan baru Elon Musk mengobral centang biru, banyak akun centang biru palsu. Bahkan ada akun Yesus Kristus centang biru. Foto: (Twitter) Akun George W Bush palsu centang biru mengucapkan",Negative,Neutral,Neutral,Neutral,Neutral,0
"Jakarta - Keluarga Wendi Cagur tak ambil pusing soal isu hoax yang mengabarkan dirinya meninggal dunia. Keluarganya tetap hangat dalam berbagai momen, termasuk kulineran.",Neutral,Negative,Positive,TIED,Neutral,0
"Jakarta - Anggota DPR RI, Henry Yosodiningrat melaporkan sebuah akun Youtube dan TikTok ke Polda Metro Jaya karena namanya dicatut terkait hoax Megawati meninggal. Henry Yosodiningrat melaporkan pemilik akun media sosial itu ke Polda Metro Jaya pada Senin (13/9) kemarin. Ia ditemani dua orang puteranya, Radhitya Yosodiningrat (Adit), dan S Ragahdo (Aga), saat melapor polisi. (Foto: Ari Saputra) Politikus PDIP ini melaporkan kedua akun tersebut karena telah mengedit video dirinya. Dalam akun YouT",Neutral,Negative,Neutral,Neutral,Neutral,0
"Polda Metro Jaya memastikan video viral pajak kendaraan mati tidak bisa isi BBM adalah hoax. Polda Metro menegaskan video tersebut tidak benar. ""Dua hari yang lalu saya sempat (lihat), viral bahwa katanya 'kalau motor yang mati pajak nggak boleh ngisi BBM', itu hoaks, hoaks itu ya,"" kata Wakapolda Metro Jaya, Brigjen Dekananto, kepada wartawan di Polsubsektor Juanda, Jakarta Pusat, Jumat (26/9/2025).   SCROLL TO CONTINUE WITH CONTENT  Dekananto menjelaskan pihaknya memahami kondisi masyarakat",Neutral,Neutral,Neutral,Neutral,Neutral,0
"Di media sosial beredar viral foto yang menggambarkan truk tangki Pertamina berada di SPBU Shell. Pertamina Patra Niaga memastikan foto yang mendeskripsikan truk tangki Pertamina isi BBM di SPBU Shell itu hoax. Foto truk tangki Pertamina yang berada di SPBU Shell itu beredar di media sosial. Dalam foto tersebut, tampak truk tangki Pertamina masuk ke SPBU Shell. Unggahan tersebut muncul setelah pemerintah mengumumkan bahwa Pertamina akan mendistribusikan BBM ke SPBU swasta. Beberapa waktu terakhi",Neutral,Neutral,Neutral,Neutral,Neutral,0
"Viral di media sosial video dengan narasi kendaraan yang pajaknya mati dilarang isi bensin. Berikut fakta di baliknya. Beredar video di media sosial yang menayangkan banyak motor tengah mengantre isi BBM di SPBU. Pada kesempatan itu, juga ada banyak petugas kepolisian yang berkeliling di sekitar SPBU dekat pengendara motor yang tengah antre. ""Kendaraan-kendaraan yang belum bayar pajak dan tidak memiliki surat-surat itu jangan dilayani. Untuk kendaraan roda dua motor bebek dibatasi satu kali antr",Neutral,Neutral,Neutral,Neutral,Neutral,0
"FIFA Football Relations & Development, Ornella Desiree Bellia, menegaskan kabar terkait komentar dirinya soal rangkap jabatan Erick Thohir adalah hoaks. Ia tak pernah membuat pernyataan soal Erick Thohir. Sempat beredar di Instagram foto pernyataan Ornella Bellia tekait rangkap jabatan Erick Thohir sebagai Menteri Pemuda dan Olahraga (Menpora) dan Ketua Umum PSSI. Pernyataan tersebut mengatakan bahwa FIFA belum memberikan konfirmasi apapun terkait kasus rangkap jabatan dari Erick Thohir. Meski P",Neutral,Neutral,Neutral,Neutral,Neutral,0
"Sekretaris Fraksi Gerindra di DPR RI, Bambang Haryadi, mengusulkan satu orang hanya memiliki satu akun di tiap jenis platform media sosial. Ketua DPP PKS Mardani Ali Sera menyebut usulan itu bagus dan perlu dilakukan pendekatan literasi. ""Bagus, pendekatan literasi. Prinsipnya semua wajib bertanggung jawab. Tapi mesti dilakukan dengan pendekatan yang penuh kesadaran. Jangan pendekatan hukum,"" kata Mardani kepada wartawan, Sabtu (13/9/2025).   SCROLL TO CONTINUE WITH CONTENT  Mardani berharap u",Neutral,Neutral,Neutral,Neutral,Neutral,0
"Suami Founder MK Skin Dewa Gede Adiputra menanggapi maraknya penyebaran berita bohong (hoax) yang beredar di media social mengenai dia dan istrinya Maharani Kemala yang berpotensi menyesatkan masyarakat. Dewa secara resmi telah mengambil langkah hukum dengan melaporkan akun-akun penyebar hoax tersebut. ""Ini pertama kali saya melaporkan kasus berita hoax, dulu kami selalu diam. Penyebaran informasi yang tidak benar dapat menimbulkan fitnah dan merugikan banyak pihak terutama istri saya Maharani K",Neutral,Neutral,Neutral,Neutral,Neutral,0
"Eko Patrio sampai saat ini masih menjadi perbincangan usai permintaan maafnya di media sosial miliknya. Meski belum muncul secara langsung, Eko, terus mengikuti perkembangan berita tentangnya. Dalam media sosial belakangan ini, ada video dengan narasi tidak benar yang kembali dimunculkan. Video tersebut adalah video lama yang diunggah lagi dengan narasi menyesatkan. Ia meminta kepada masyarakat, jangan mudah terpengaruh mengenai unggahan video tersebut.  SCROLL TO CONTINUE WITH CONTENT    ""Ban",Neutral,Neutral,Negative,Neutral,Neutral,0
"Ramai di media sosial terkait temuan 'black mamba' di tengah aksi penjarahan rumah politisi Ahmad Sahroni. Istilah 'black mamba' ini merujuk pada alat bantu seks atau dldo berwarna hitam. Kabar viral ini muncul setelah rumah Ahmad Sahroni dijarah ramai-ramai oleh massa. Dalam sebuah foto yang beredar, tampak seonggok mainan seks berwarna hitam di antara barang yang berserakan. Tak sedikit warganet yang mempercayai bahwa benda yang belakangan disebut 'black mamba' ini benar-benar ditemukan di rum",Neutral,Neutral,Negative,Neutral,Neutral,0
"Viral warga dinarasikan menjarah sembako saat minibus Suzuki Carry tertabrak kereta api (KA) Argo Merbabu di desa Penaruban kecamatan Weleri, Kendal. Polisi memastikan narasi ini hoax. Aksi warga yang diduga mengambil sembako itu sebagaimana diunggah oleh salah satu akun Instagram @insta_kendal. Dalam unggahan itu juga disertakan narasi jika ada warga yang berebut sembako dari mobil yang tertabrak KA. Kanit Gakkum Satlantas Polres Kendal, Ipda Heru M Ardiantoro, membenarkan peristiwa kecelakaan",Neutral,Negative,Neutral,Neutral,Neutral,0
"Kementerian Imigrasi dan Permasyarakatan (Imipas) meminta masyarakat waspada terhadap akun TikTok @lokercpns7. Akun tersebut mengunggah hoaks tentang pendaftaran CPNS Kementerian Imigrasi tahun 2025. ""Sebuah akun pada kanal media sosial TikTok dengan nama @lokercpns7 (https://www.tiktok.com/@lokercpns7?_t=ZS-8zPeP0HIUvB&_r=1) aktif mengunggah pengumuman tentang ""Pendaftaran CPNS Kementerian Imigrasi Tahun 2025"". Dalam unggahannya, akun tersebut menampakkan berbagai gambar artificial intelligent",Neutral,Negative,Neutral,Neutral,Neutral,0
Jakarta - Andre Taulany diisukan meninggal dunia. Ia membatahkan kabar tersebut dan memboyong rombongan sahabatnya untuk makan bersama.,Neutral,Negative,Positive,TIED,Neutral,0
Anda menyukai artikel ini Artikel disimpan Anda menyukai artikel ini Artikel disimpan,Neutral,Neutral,Neutral,Neutral,Neutral,0
"Jakarta - Status centang biru di Twitter dijual Elon Musk cuma USD 8. Akibatnya, banyak akun palsu centang biru bermunculan, menebar ulah, fitnah dan provokasi. Akun Nintendo palsu tapi centang biru menampilkan karakter Mario mengacungkan jari tengah. Pihak Nintendo mengajukan protes. Foto: (Twitter) Akibat kebijakan baru Elon Musk mengobral centang biru, banyak akun centang biru palsu. Bahkan ada akun Yesus Kristus centang biru. Foto: (Twitter) Akun George W Bush palsu centang biru mengucapkan",Negative,Neutral,Negative,Negative,Negative,-1
"Jakarta - Keluarga Wendi Cagur tak ambil pusing soal isu hoax yang mengabarkan dirinya meninggal dunia. Keluarganya tetap hangat dalam berbagai momen, termasuk kulineran.",Neutral,Negative,Positive,TIED,Neutral,0
"Jakarta - Anggota DPR RI, Henry Yosodiningrat melaporkan sebuah akun Youtube dan TikTok ke Polda Metro Jaya karena namanya dicatut terkait hoax Megawati meninggal. Henry Yosodiningrat melaporkan pemilik akun media sosial itu ke Polda Metro Jaya pada Senin (13/9) kemarin. Ia ditemani dua orang puteranya, Radhitya Yosodiningrat (Adit), dan S Ragahdo (Aga), saat melapor polisi. (Foto: Ari Saputra) Politikus PDIP ini melaporkan kedua akun tersebut karena telah mengedit video dirinya. Dalam akun YouT",Neutral,Neutral,Neutral,Neutral,Neutral,0
"Otoritas Jasa Keuangan (OJK) merespons kabar pemutihan utang pinjaman online (pinjol) yang beredar di media sosial. Kabar yang mengatasnamakan OJK itu dipastikan tidak benar alias hoax. Dalam pengumumannya di akun Instagram resmi @ojkindonesia, Selasa (2/9/2025), OJK menegaskan tidak pernah mengeluarkan pernyataan soal pemutihan pinjol. ""Sobat OJK, penipuan tidak ada habisnya. Hati-hati terhadap penipuan mengatasnamakan OJK. OJK tidak pernah mengeluarkan pernyataan tentang pemutihan data pinjama",Neutral,Neutral,Neutral,Neutral,Neutral,0
"Beredar video memperlihatkan sejumlah orang berlarian di dalam sebuah gedung. Video menarasikan bahwa demo rusuh telah masuk ke Mal di Kelapa Gading, Jakarta Utara. Linimasa media sosial pun sempat heboh dengan kabar tersebut, namun polisi memastikan berita itu hoax. Dalam rekaman video yang tersebar, terlihat sejumlah warga memasuki sebuah gedung yang dinarasikan mal di Kelapa Gading. Terdengar suara letusan di luar gedung. Kapolsek Kelapa Gading Kompol Seto Handoko mengatakan pihaknya melakuka",Neutral,Neutral,Neutral,Neutral,Neutral,0
"Video orang berlari disertai narasi sekelompok massa masuk ke dalam Mal Atrium Senen, Jakarta Pusat, dipastikan hoax. Polisi mengimbau masyarakat agar tidak mudah terprovokasi. Kapolres Metro Jakarta Pusat, Kombes Pol Susatyo Purnomo Condro, menegaskan pihaknya telah melakukan pengecekan langsung. Lokasi kejadian dalam video bukan di Mal Atrium Senen, melainkan di sebuah gedung di Tanah Abang, dan peristiwa itu terjadi pada Kamis tanggal 28 Agustus 2025 sekitar pukul 17.30 WIB. ""Kami sudah melak",Neutral,Neutral,Neutral,Neutral,Neutral,0
"Seorang influencer kuliner dikecam karena menyesatkan publik saat mengulas roti kari isi paha ayam utuh. Ternyata kontennya hoax karena berupa settingan! Influencer kuliner atau food vlogger bisa menjadi acuan bagi foodies untuk memilih makanan. Namun sayangnya, banyak influencer yang tidak jujur saat mengulas. Bahkan tak sedikit juga yang bikin konten 'settingan' sehingga menyesatkan publik. Seperti yang dilakukan oleh influencer asal Malaysia, Akie Jack.  SCROLL TO CONTINUE WITH CONTENT  Bel",Neutral,Negative,Negative,Negative,Negative,-1
Polda Daerah Istimewa Yogyakarta (DIY) menegaskan bahwa kabar yang menyebut ada korban meninggal dalam kericuhan di Jogja seusai laga Persib Bandung vs PSIM Jogja adalah hoax. Hal tersebut diungkapkan Polda DIY melalui akun resmi Instagram @poldajogja pada Senin (25/8/2025). Adapun pertandingan Persib Bandung melawan PSIM Jogja itu berlangsung di Stadion Sultan Agung Bantul pada Minggu (24/8/2025) sore. Polda DIY membantah narasi yang mengatakan soal adanya korban meninggal akibat ricuh usai per,Neutral,Negative,Neutral,Neutral,Neutral,0
"Polisi menyelidiki akun WhatsApp (WA) atas nama Umar Hamkan terkait dugaan menyebarkan hoax surat izin wajib bayar Rp 10 ribu bagi staf PDAM Kota Makassar, Sulawesi Selatan (Sulsel). Polisi akan mengambil keterangan pelapor dan terlapor. ""Benar laporan tersebut sudah kami terima dan tentunya teman-teman penyidik akan memproses laporan itu sesuai dengan ketentuan hukum yang berlaku,"" kata Kasi Humas Polrestabes Makassar AKP Wahiduddin kepada detikSulsel, Kamis (21/8/2025). Wahiduddin mengatakan p",Neutral,Neutral,Neutral,Neutral,Neutral,0
"Perusahaan Daerah Air Minum (PDAM) Kota Makassar melaporkan pemilik akun WhatsApp (WA) Umar Hamkan atas tuduhan menyebarkan hoax surat izin wajib bayar Rp 10 ribu. Kasus ini bermula saat PDAM Makassar memperketat aturan keluar masuk kantor bagi pegawai pada saat jam kerja. ""Pak Dirut (awalnya) membuat surat perintah untuk semua staf Perumda Kota Makassar setiap keluar masuk jam kantor, baik urusan pribadi, maupun urusan pekerjaan, itu memang kami harus ada bekal surat izin keluar masuk,"" ujar Ka",Neutral,Neutral,Neutral,Neutral,Neutral,0
"Perusahaan Daerah Air Minum (PDAM) Kota Makassar melaporkan pemilik akun WhatsApp (WA) atas nama Umar Hamkan atas dugaan menyebarkan hoax terkait surat izin wajib bayar Rp 10 ribu. Laporan tersebut telah diterima oleh pihak kepolisian. Legal Konsultan PDAM Makassar, Adiarsa, menjelaskan bahwa akun WhatsApp bernama Umar Hamkan awalnya membagikan sebuah gambar ke grup WhatsApp Forum Pilgub dan Pilkada. Gambar diduga hasil tangkapan layar itu disertai keterangan seolah-olah pegawai PDAM Makassar ha",Neutral,Neutral,Neutral,Neutral,Neutral,0
"Beredar kabar bagian puskesmas di Karawang, Jawa Barat (Jabar), mengalami kerusakan akibat gempa bumi. Badan Nasional Penanggulangan Bencana (BNPB) memastikan kabar tersebut tidak benar alias hoax. Kepala Pusat Data, Informasi dan Komunikasi (Kapusdatinkom) Kebencanaan BNPB, Abdul Muhari, mengatakan bangunan puskesmas tersebut rusak akibat hujan deras disertai angin kencang. ""Dalam momentum yang hampir bersamaan, atau sesaat setelah terjadi gempa bumi, beredar potongan video yang menunjukkan ker",Neutral,Negative,Neutral,Neutral,Neutral,0
"Menteri Keuangan Sri Mulyani menegaskan video dirinya mengatakan 'guru beban negara' merupakan hoax. ""Video tersebut adalah hasil deepfake dan potongan tidak utuh dari pidato saya dalam Forum Konvensi Sains, Teknologi, dan Industri Indonesia di ITB pada 7 Agustus lalu"" ujar Sri Mulyani dalam pernyataannya. Tim 20Detik mengecek ke unggahan video di Forum Konvensi Sains, Teknologi, dan Industri Indonesia yang ada di YouTube Institut Teknologi Bandung (ITB). Benar bahwa dalam video tersebut tak ada",Neutral,Negative,Neutral,Neutral,Neutral,0
Jakarta - Andre Taulany diisukan meninggal dunia. Ia membatahkan kabar tersebut dan memboyong rombongan sahabatnya untuk makan bersama.,Neutral,Negative,Neutral,Neutral,Neutral,0
Anda menyukai artikel ini Artikel disimpan Anda menyukai artikel ini Artikel disimpan,Neutral,Neutral,Neutral,Neutral,Neutral,0
"Jakarta - Status centang biru di Twitter dijual Elon Musk cuma USD 8. Akibatnya, banyak akun palsu centang biru bermunculan, menebar ulah, fitnah dan provokasi. Akun Nintendo palsu tapi centang biru menampilkan karakter Mario mengacungkan jari tengah. Pihak Nintendo mengajukan protes. Foto: (Twitter) Akibat kebijakan baru Elon Musk mengobral centang biru, banyak akun centang biru palsu. Bahkan ada akun Yesus Kristus centang biru. Foto: (Twitter) Akun George W Bush palsu centang biru mengucapkan",Negative,Neutral,Negative,Negative,Negative,-1
